-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 02/10/2019 through 08/03/2019 in UTC
Location: Latitude  8.8613   Longitude -83.4743 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 325.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,T2M,PRECTOTCORR
2019,7,27,11,24.75,0.74
2019,7,27,12,25.13,0.77
2019,7,27,13,25.91,0.9
2019,7,27,14,26.8,0.91
2019,7,27,15,27.65,0.68
2019,7,27,16,28.44,0.53
2019,7,27,17,29.01,0.5
2019,7,27,18,29.25,0.49
2019,7,27,19,29.15,0.46
2019,7,27,20,28.74,0.46
2019,7,27,21,28.25,0.43
2019,7,27,22,27.82,0.44
2019,7,27,23,27.18,0.38
2019,7,28,0,26.54,0.24
2019,7,28,1,26.14,0.19
2019,7,28,2,25.81,0.14
2019,7,28,3,25.52,0.13
2019,7,28,4,25.28,0.19
2019,7,28,5,25.1,0.28
2019,7,28,6,24.98,0.36
2019,7,28,7,24.92,0.37
2019,7,28,8,24.96,0.49
2019,7,28,9,25.14,0.54
2019,7,28,10,25.35,0.55
2019,7,28,11,25.52,0.52
2019,7,28,12,25.92,0.53
2019,7,28,13,26.78,0.5
2019,7,28,14,27.66,0.57
2019,7,28,15,28.45,0.56
2019,7,28,16,29.06,0.67
2019,7,28,17,29.15,0.77
2019,7,28,18,28.92,1.16
2019,7,28,19,28.44,2.32
2019,7,28,20,27.73,5.83
2019,7,28,21,27.08,12.62
2019,7,28,22,26.58,24.0
2019,7,28,23,26.21,35.32
2019,7,29,0,26.0,37.43
2019,7,29,1,25.94,27.91
2019,7,29,2,25.9,11.45
2019,7,29,3,25.86,2.01
2019,7,29,4,25.83,1.01
2019,7,29,5,25.82,0.75
2019,7,29,6,25.83,0.63
2019,7,29,7,25.78,0.44
2019,7,29,8,25.7,0.31
2019,7,29,9,25.64,0.22
2019,7,29,10,25.57,0.25
2019,7,29,11,25.51,0.25
2019,7,29,12,25.72,0.31
2019,7,29,13,26.19,0.54
2019,7,29,14,26.88,0.57
2019,7,29,15,27.51,0.57
2019,7,29,16,28.07,0.56
2019,7,29,17,28.49,0.42
2019,7,29,18,28.68,0.49
2019,7,29,19,28.54,0.48
2019,7,29,20,28.23,0.53
2019,7,29,21,27.85,0.6
2019,7,29,22,27.49,0.67
2019,7,29,23,26.75,0.93
2019,7,30,0,26.29,0.13
2019,7,30,1,25.97,0.16
2019,7,30,2,25.75,0.17
2019,7,30,3,25.55,0.13
2019,7,30,4,25.54,0.1
2019,7,30,5,25.65,0.09
2019,7,30,6,25.63,0.08
2019,7,30,7,25.48,0.08
2019,7,30,8,25.2,0.06
2019,7,30,9,24.88,0.06
2019,7,30,10,24.54,0.05
2019,7,30,11,24.26,0.03
2019,7,30,12,24.53,0.02
2019,7,30,13,25.61,0.02
2019,7,30,14,26.63,0.02
2019,7,30,15,27.71,0.02
2019,7,30,16,28.63,0.01
2019,7,30,17,29.05,0.01
2019,7,30,18,29.05,0.01
2019,7,30,19,28.85,0.0
2019,7,30,20,28.48,0.0
2019,7,30,21,27.9,0.01
2019,7,30,22,27.12,0.01
2019,7,30,23,26.31,0.03
2019,7,31,0,25.67,0.03
2019,7,31,1,25.45,0.03
2019,7,31,2,25.53,0.03
2019,7,31,3,25.58,0.03
2019,7,31,4,25.49,0.05
2019,7,31,5,25.31,0.08
2019,7,31,6,25.1,0.1
2019,7,31,7,24.88,0.11
2019,7,31,8,24.72,0.11
2019,7,31,9,24.71,0.08
2019,7,31,10,24.74,0.07
2019,7,31,11,24.75,0.04
2019,7,31,12,25.05,0.03
2019,7,31,13,25.92,0.03
2019,7,31,14,26.79,0.03
2019,7,31,15,27.72,0.02
2019,7,31,16,28.42,0.02
2019,7,31,17,28.78,0.01
2019,7,31,18,28.7,0.01
2019,7,31,19,28.32,0.02
2019,7,31,20,27.93,0.04
2019,7,31,21,27.44,0.07
2019,7,31,22,26.87,0.08
2019,7,31,23,26.26,0.06
2019,8,1,0,25.78,0.21
2019,8,1,1,25.57,0.21
2019,8,1,2,25.49,0.18
2019,8,1,3,25.46,0.18
2019,8,1,4,25.42,0.2
2019,8,1,5,25.37,0.2
2019,8,1,6,25.33,0.17
2019,8,1,7,25.28,0.21
2019,8,1,8,25.22,0.22
2019,8,1,9,25.21,0.19
2019,8,1,10,25.31,0.19
2019,8,1,11,25.52,0.2
2019,8,1,12,25.99,0.23
2019,8,1,13,26.59,0.23
2019,8,1,14,27.45,0.27
2019,8,1,15,28.11,0.24
2019,8,1,16,28.64,0.21
2019,8,1,17,28.94,0.23
2019,8,1,18,28.92,0.26
2019,8,1,19,28.68,0.3
2019,8,1,20,28.27,0.33
2019,8,1,21,27.75,0.47
2019,8,1,22,27.13,0.75
2019,8,1,23,26.56,1.48
2019,8,2,0,26.19,2.44
2019,8,2,1,26.04,5.06
2019,8,2,2,25.92,10.17
2019,8,2,3,25.84,12.72
2019,8,2,4,25.75,11.34
2019,8,2,5,25.63,11.1
2019,8,2,6,25.52,12.21
2019,8,2,7,25.42,13.31
2019,8,2,8,25.33,13.35
2019,8,2,9,25.24,12.45
2019,8,2,10,25.15,11.13
2019,8,2,11,25.18,9.53
2019,8,2,12,25.56,7.78
2019,8,2,13,26.01,6.35
2019,8,2,14,26.71,5.11
2019,8,2,15,27.46,4.1
2019,8,2,16,28.0,3.55
2019,8,2,17,28.36,3.6
2019,8,2,18,28.26,4.15
2019,8,2,19,27.94,4.88
2019,8,2,20,27.6,5.5
2019,8,2,21,27.22,6.14
2019,8,2,22,26.72,6.32
2019,8,2,23,26.16,7.4
2019,8,3,0,26.02,5.57
2019,8,3,1,25.95,8.83
2019,8,3,2,25.72,12.55
2019,8,3,3,25.52,14.16
2019,8,3,4,25.37,13.9
2019,8,3,5,25.24,12.96
2019,8,3,6,25.14,10.86
2019,8,3,7,25.12,8.56
2019,8,3,8,25.12,5.64
2019,8,3,9,25.08,3.64
2019,8,3,10,24.98,2.62
2019,8,3,11,24.91,2.06
2019,8,3,12,25.05,1.74
2019,8,3,13,25.37,1.66
2019,8,3,14,25.87,1.77
2019,8,3,15,26.53,2.03
2019,8,3,16,27.05,2.3
2019,8,3,17,27.23,2.84
2019,8,3,18,27.12,4.21
2019,8,3,19,26.85,6.57
2019,8,3,20,26.46,8.93
2019,8,3,21,26.03,9.23
2019,8,3,22,25.58,7.5
2019,8,3,23,25.11,5.69
